zil-app  | 
zil-additional-service  | 2026-05-05T00:12:48.084Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=129 sumNanos=106755620520 avgNanos=827562949
zil-additional-service  | 2026-05-05T00:12:48.084Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=125 sumNanos=88449722569 avgNanos=707597780
zil-additional-service  | 2026-05-05T00:12:48.085Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=120 sumNanos=187671008376 avgNanos=1563925069
zil-additional-service  | 2026-05-05T00:12:48.085Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=120 sumNanos=48703440 avgNanos=405862
zil-additional-service  | 2026-05-05T00:12:48.085Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=12 sumNanos=71222 avgNanos=5935
zil-additional-service  | 2026-05-05T00:12:48.085Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=12 sumNanos=20979220397 avgNanos=1748268366
zil-additional-service  | 2026-05-05T00:12:48.085Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.clients count=1 sumNanos=1977000469 avgNanos=1977000469
zil-additional-service  | 2026-05-05T00:12:48.086Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=171 sumNanos=163358644949 avgNanos=955313713
zil-additional-service  | 2026-05-05T00:12:48.086Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=180 sumNanos=139422530767 avgNanos=774569615
zil-additional-service  | 2026-05-05T00:12:48.086Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=159 sumNanos=278655390988 avgNanos=1752549628
zil-additional-service  | 2026-05-05T00:12:48.086Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=159 sumNanos=83994657 avgNanos=528268
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=12 sumNanos=71222 avgNanos=5935
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=12 sumNanos=20979220397 avgNanos=1748268366
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=1977000469 avgNanos=1977000469
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=171 sumNanos=163358644949 avgNanos=955313713
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=180 sumNanos=139422530767 avgNanos=774569615
zil-app                 | 2026-05-05T00:12:31.633Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.stats.countClients count=1 sumNanos=20143329 avgNanos=20143329
zil-app                 | 2026-05-05T00:12:31.633Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.stats.countCars count=1 sumNanos=603653144 avgNanos=603653144
zil-app                 | 2026-05-05T00:12:31.633Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=1 sumNanos=175148570 avgNanos=175148570
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=159 sumNanos=278655390988 avgNanos=1752549628
zil-additional-service  | 2026-05-05T00:12:48.088Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=159 sumNanos=83994657 avgNanos=528268
zil-additional-service  | 2026-05-05T00:12:52.959Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=1000
zil-additional-service  | 2026-05-05T00:12:53.089Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=12 sumNanos=23364 avgNanos=1947
zil-app                 | 2026-05-05T00:12:31.634Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=1 sumNanos=174881668 avgNanos=174881668
zil-app                 | 2026-05-05T00:12:31.634Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.StatsController.stats count=1 sumNanos=702117979 avgNanos=702117979
zil-app                 | 2026-05-05T00:12:36.723Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.ClientController.getClients count=1 sumNanos=759993745 avgNanos=759993745
zil-app                 | 2026-05-05T00:12:36.723Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.stats.countRents count=1 sumNanos=77232537 avgNanos=77232537
zil-app                 | 2026-05-05T00:12:36.723Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=33 sumNanos=33404659708 avgNanos=1012262415
zil-app                 | 2026-05-05T00:12:36.723Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.client.findAll count=1 sumNanos=759708475 avgNanos=759708475
zil-app                 | 2026-05-05T00:12:36.723Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=33 sumNanos=33403955649 avgNanos=1012241080
zil-app                 | 2026-05-05T00:12:36.724Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.stats.countClients count=1 sumNanos=20143329 avgNanos=20143329
zil-app                 | 2026-05-05T00:12:36.724Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.stats.countCars count=1 sumNanos=603653144 avgNanos=603653144
zil-app                 | 2026-05-05T00:12:36.724Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=40 sumNanos=27709607180 avgNanos=692740179
zil-app                 | 2026-05-05T00:12:36.726Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=40 sumNanos=27707564546 avgNanos=692689113
zil-app                 | 2026-05-05T00:12:36.726Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.StatsController.stats count=1 sumNanos=702117979 avgNanos=702117979
zil-app                 | 2026-05-05T00:12:36.726Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.ClientController.getClients count=1 sumNanos=759993745 avgNanos=759993745
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.stats.countRents count=1 sumNanos=77232537 avgNanos=77232537
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=33 sumNanos=33404659708 avgNanos=1012262415
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.client.findAll count=1 sumNanos=759708475 avgNanos=759708475
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=33 sumNanos=33403955649 avgNanos=1012241080
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.stats.countClients count=1 sumNanos=20143329 avgNanos=20143329
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.stats.countCars count=1 sumNanos=603653144 avgNanos=603653144
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=40 sumNanos=27709607180 avgNanos=692740179
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=40 sumNanos=27707564546 avgNanos=692689113
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.StatsController.stats count=1 sumNanos=702117979 avgNanos=702117979
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.ClientController.getClients count=1 sumNanos=759993745 avgNanos=759993745
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.stats.countRents count=1 sumNanos=77232537 avgNanos=77232537
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=33 sumNanos=33404659708 avgNanos=1012262415
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.client.findAll count=1 sumNanos=759708475 avgNanos=759708475
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=33 sumNanos=33403955649 avgNanos=1012241080
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.stats.countClients count=1 sumNanos=20143329 avgNanos=20143329
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.stats.countCars count=1 sumNanos=603653144 avgNanos=603653144
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=40 sumNanos=27709607180 avgNanos=692740179
zil-app                 | 2026-05-05T00:12:36.727Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=40 sumNanos=27707564546 avgNanos=692689113
zil-app                 | 2026-05-05T00:12:36.728Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.StatsController.stats count=1 sumNanos=702117979 avgNanos=702117979
zil-app                 | 2026-05-05T00:12:41.814Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=80 sumNanos=73896870973 avgNanos=923710887
zil-app                 | 2026-05-05T00:12:41.814Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=80 sumNanos=73890287051 avgNanos=923628588
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=92 sumNanos=65026864481 avgNanos=706813744
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=92 sumNanos=65024500718 avgNanos=706788051
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.ClientController.getClients count=1 sumNanos=759993745 avgNanos=759993745
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.stats.countRents count=1 sumNanos=77232537 avgNanos=77232537
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=81 sumNanos=74172942612 avgNanos=915715340
zil-app                 | 2026-05-05T00:12:41.815Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.client.findAll count=1 sumNanos=759708475 avgNanos=759708475
